"ID","Source","Subject","Question (truncated)","Quality Score","Grade","Verdict","Issues","Fixes"
"718","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের 'স্বচ্ছতা' (Transparency) উপাদানটির সুফল কী?","94","Good","CLEAN","0","0"
"719","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একটি দেশে সুশাসনের অভাবে 'মেধাপাচার' (Brain drain) কেন ঘটে?","94","Good","CLEAN","0","0"
"720","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","রাষ্ট্রে 'জবাবদিহিতা' (Accountability) না থাকলে প্রশাসনিক কাঠামোতে কী ঘটে?","94","Good","CLEAN","0","0"
"721","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'পরমতসহিষ্ণুতা' (Tolerance) নামক মূল্যবোধের অভাব ঘটলে সমাজ কী মূল্য দেয়?","94","Good","CLEAN","0","0"
"722","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের অন্যতম সুফল হলো 'টেকসই উন্নয়ন' (Sustainable Development)। এটি কীভাবে অ","94","Good","CLEAN","0","0"
"723","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধের চরম অবক্ষয়জনিত অপরাধ 'কিশোর গ্যাং' কালচার সমাজের কী ক্ষতি করে?","94","Good","CLEAN","0","0"
"724","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একটি দেশে সুশাসন ও স্থিতিশীলতা থাকলে আন্তর্জাতিক পরিমণ্ডলে এর সুফল কী?","94","Good","CLEAN","0","0"
"725","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের অভাবে যখন 'বিচারিক দীর্ঘসূত্রতা' (Justice delayed) ঘটে, তখন সমাজকে কী ম","94","Good","CLEAN","0","0"
"726","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'শ্রমের মর্যাদা' (Dignity of labour) প্রতিষ্ঠিত হলে এর অর্থনৈতিক সুফল কী?","94","Good","CLEAN","0","0"
"727","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের রাজনৈতিক উপাদান 'অবাধ ও সুষ্ঠু নির্বাচন' না থাকলে সমাজকে কী চরম মূল্য দ","94","Good","CLEAN","0","0"
"728","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'ভোক্তা অধিকার' নিয়ে ব্যবসায়িক নৈতিকতা না থাকলে সাধারণ মানুষকে কী মূল্য দিতে হ","94","Good","CLEAN","0","0"
"729","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের 'অংশগ্রহণমূলক' (Participatory) নীতির সুফল কী?","94","Good","CLEAN","0","0"
"730","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'সহমর্মিতা' (Empathy) মূল্যবোধটি না থাকলে সমাজের রূপ কেমন হয়?","94","Good","CLEAN","0","0"
"731","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের অন্যতম সুফল 'সামাজিক ন্যায়বিচার' (Social Justice) প্রতিষ্ঠিত হলে কী ঘট","94","Good","CLEAN","0","0"
"732","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","রাষ্ট্রে 'আমলাতান্ত্রিক দীর্ঘসূত্রতা' বা লাল ফিতার দৌরাত্ম্য থাকলে সমাজকে কী মূল","94","Good","CLEAN","0","0"
"733","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'দেশপ্রেম' নামক মূল্যবোধটির অভাবে সমাজের কী ক্ষতি হয়?","94","Good","CLEAN","0","0"
"734","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'বিকেন্দ্রীকরণ' (Decentralization) নীতির সবচেয়ে বড় সুফল কোনটি?","94","Good","CLEAN","0","0"
"735","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'পরশ্রীকাতরতা' (হিংসা) নামক নেতিবাচক মূল্যবোধ বৃদ্ধি পেলে জাতীয় জীবনে কী ","94","Good","CLEAN","0","0"
"736","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসন ও আইনের শাসনের অভাবে যখন 'বিচারহীনতার সংস্কৃতি' (Culture of Impunity) তৈর","94","Good","CLEAN","0","0"
"737","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'নিয়মানুবর্তিতা' (Punctuality) মূল্যবোধটির অভাবে প্রাতিষ্ঠানিক পর্যায়ে কী ক্ষত","94","Good","CLEAN","0","0"
"738","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে স্বাধীন 'গণমাধ্যম' (Media) থাকার সবচেয়ে বড় সুফল কী?","94","Good","CLEAN","0","0"
"739","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে নারী-পুরুষের 'সমতা' নামক মূল্যবোধ না থাকলে সমাজকে কী মূল্য দিতে হয়?","94","Good","CLEAN","0","0"
"740","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সরকারি খাতে সুশাসন না থাকলে সাধারণ জনগণের ওপর এর অর্থনৈতিক প্রভাব কী?","94","Good","CLEAN","0","0"
"741","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'উদারতা' ও 'গঠনমূলক সমালোচনা গ্রহণের মানসিকতা'র সুফল কী?","94","Good","CLEAN","0","0"
"742","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের অন্যতম স্তম্ভ 'স্বাধীন বিচার বিভাগ' না থাকলে সমাজকে কী চরম মূল্য দিতে হ","94","Good","CLEAN","0","0"
"743","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'ভোটের অধিকার প্রয়োগ' নামক গণতান্ত্রিক মূল্যবোধ না থাকলে রাষ্ট্রের কী ক্ষতি হয়","94","Good","CLEAN","0","0"
